Date,Open,High,Low,Close,Adj Close,Volume,S_3,S_15,S_60,Corr,Std_U,Std_D,OD,OL,Max_U,Max_D,P_H,P_L,Signal,Ret,Ret1
2019-02-21,126.1500015258789,126.22000122070312,125.05000305175781,125.05000305175781,125.05000305175781,8634600,125.9933344523112,124.42933349609375,,0.593976360669688,0.06999969482421875,1.0999984741210938,-0.8499984741210938,-0.3300018310546875,0.0,0.0,126.1500015258789,126.1500015258789,0,-0.011306137470128309,-0.0
2019-02-22,125.52999877929688,125.94999694824219,125.38999938964844,125.5,125.5,5439400,126.07666778564453,124.45333353678386,,0.5007942617953741,0.4199981689453125,0.1399993896484375,-0.6200027465820312,0.4799957275390625,0.0,0.0,125.52999877929688,125.52999877929688,0,0.0035985360836491556,0.0
2019-02-25,125.77999877929688,125.9000015258789,125.2300033569336,125.37000274658203,125.37000274658203,4882600,125.67666880289714,124.50333353678386,,0.5118829959227937,0.12000274658203125,0.5499954223632812,0.25,0.279998779296875,0.0,0.0,125.77999877929688,125.77999877929688,0,-0.0010358346885893923,-0.0
2019-02-26,125.33000183105469,125.62000274658203,125.05000305175781,125.58000183105469,125.58000183105469,5153200,125.30666859944661,124.56133371988932,,0.5089346817051644,0.29000091552734375,0.279998779296875,-0.4499969482421875,-0.04000091552734375,0.0,0.0,125.33000183105469,125.33000183105469,0,0.0016750345367475192,0.0
2019-02-27,125.16999816894531,125.2300033569336,124.4000015258789,124.69000244140625,124.69000244140625,7935600,125.48333485921223,124.6693339029948,,0.47139937635787743,0.06000518798828125,0.7699966430664062,-0.160003662109375,-0.410003662109375,0.0,0.0,125.16999816894531,125.16999816894531,0,-0.007087110819171445,-0.0
2019-02-28,124.70999908447266,124.70999908447266,123.9800033569336,123.98999786376953,123.98999786376953,7811700,125.21333567301433,124.69666748046875,,0.3500335873997651,0.0,0.7299957275390625,-0.45999908447265625,0.01999664306640625,0.0,0.0,124.70999908447266,124.70999908447266,0,-0.0056139591300887305,-0.0
2019-03-01,123.4800033569336,123.95999908447266,121.87000274658203,121.87999725341797,121.87999725341797,16411700,124.75333404541016,124.73333384195963,,0.11260707365733894,0.4799957275390625,1.6100006103515625,-1.2299957275390625,-0.5099945068359375,0.0,0.0,123.4800033569336,123.4800033569336,0,-0.017017506627186697,-0.0
2019-03-04,121.55999755859375,121.8499984741211,121.18000030517578,121.55999755859375,121.55999755859375,10272600,123.51999918619792,124.60933380126953,,0.03945403639509842,0.29000091552734375,0.37999725341796875,-1.9200057983398438,-0.31999969482421875,0.0,0.0,121.55999755859375,121.55999755859375,0,-0.002625530866716891,-0.0
2019-03-05,121.37999725341797,121.7300033569336,121.02999877929688,121.72000122070312,121.72000122070312,7120100,122.47666422526042,124.4326670328776,,0.4404059082853923,0.350006103515625,0.34999847412109375,-0.18000030517578125,-0.18000030517578125,0.0,0.0,121.37999725341797,121.37999725341797,0,0.0013162525939690879,0.0
2019-03-06,121.43000030517578,121.63999938964844,121.26000213623047,121.61000061035156,121.61000061035156,4820400,121.71999867757161,124.30733388264974,,0.7975362201529033,0.20999908447265625,0.1699981689453125,0.0500030517578125,-0.29000091552734375,0.0,0.0,121.43000030517578,121.43000030517578,0,-0.0009037184460104384,-0.0
2019-03-07,121.2699966430664,121.70999908447266,121.18000030517578,121.51000213623047,121.51000213623047,6088800,121.62999979654948,124.15733388264974,,0.8569347298887684,0.44000244140625,0.089996337890625,-0.160003662109375,-0.34000396728515625,0.0,0.0,121.2699966430664,121.2699966430664,0,-0.0008222882461903531,-0.0
2019-03-08,122.69999694824219,122.88999938964844,122.37000274658203,122.83999633789062,122.83999633789062,10427700,121.61333465576172,124.03333384195963,,0.857225083650618,0.19000244140625,0.32999420166015625,1.4300003051757812,1.1899948120117188,0.0,0.0,122.69999694824219,122.69999694824219,0,0.01094555327362301,0.0
2019-03-11,122.5199966430664,122.54000091552734,121.91999816894531,122.23999786376953,122.23999786376953,6708700,121.98666636149089,123.95200042724609,,0.7696766054812231,0.0200042724609375,0.5999984741210938,-0.18000030517578125,-0.31999969482421875,0.0,0.0,122.5199966430664,122.5199966430664,0,-0.004884390198699649,-0.0
2019-03-12,122.54000091552734,123.02999877929688,122.4000015258789,122.9800033569336,122.9800033569336,6289900,122.19666544596355,123.78133341471354,,0.720076509592456,0.48999786376953125,0.1399993896484375,0.0200042724609375,0.3000030517578125,0.0,0.0,122.54000091552734,122.54000091552734,0,0.0060537099647920666,0.0
2019-03-13,123.55999755859375,123.87999725341797,123.43000030517578,123.83999633789062,123.83999633789062,7377300,122.68666585286458,123.53333384195963,,0.6099047770324969,0.31999969482421875,0.12999725341796875,1.0199966430664062,0.5799942016601562,0.0,0.0,123.55999755859375,123.55999755859375,0,0.006992949727452947,0.0
2019-03-14,122.33000183105469,122.55000305175781,122.12000274658203,122.41000366210938,122.41000366210938,6778200,123.01999918619792,123.35733337402344,,0.3104025609134425,0.220001220703125,0.20999908447265625,-1.2299957275390625,-1.5099945068359375,0.0,0.0,122.33000183105469,122.33000183105469,0,-0.011547098821608436,-0.0
2019-03-15,123.05999755859375,123.4000015258789,122.91000366210938,122.97000122070312,122.97000122070312,9412000,123.07666778564453,123.18133341471354,,-0.1089580520323296,0.34000396728515625,0.149993896484375,0.7299957275390625,0.649993896484375,0.0,0.0,123.05999755859375,123.05999755859375,0,0.004574769560006891,0.0
2019-03-18,123.30000305175781,123.4000015258789,122.88999938964844,123.04000091552734,123.04000091552734,7783200,123.07333374023438,123.01266682942709,,0.13364941684929815,0.09999847412109375,0.410003662109375,0.2400054931640625,0.3300018310546875,0.0,0.0,123.30000305175781,123.30000305175781,0,0.0005692420438264879,0.0
2019-03-19,123.72000122070312,123.79000091552734,123.33999633789062,123.37999725341797,123.37999725341797,6558700,122.80666859944661,122.85733337402344,,0.5082078094668329,0.06999969482421875,0.3800048828125,0.4199981689453125,0.6800003051757812,0.0,0.0,123.72000122070312,123.72000122070312,0,0.0027632992145704568,0.0
2019-03-20,123.66000366210938,124.41999816894531,122.6500015258789,124.18000030517578,124.18000030517578,11304900,123.12999979654948,122.71066640218099,,0.6103733450867237,0.7599945068359375,1.0100021362304688,-0.05999755859375,0.28000640869140625,0.0,0.0,123.66000366210938,123.66000366210938,0,0.006484057947534524,0.0
2019-03-21,124.36000061035156,124.37000274658203,123.11000061035156,123.68000030517578,123.68000030517578,7739800,123.53333282470703,122.67666625976562,,0.6037243087384078,0.01000213623046875,1.25,0.6999969482421875,0.18000030517578125,0.0,0.0,124.36000061035156,124.36000061035156,0,-0.004026413261163119,-0.0
2019-03-22,123.93000030517578,124.22000122070312,123.7300033569336,123.97000122070312,123.97000122070312,5874000,123.74666595458984,122.65599975585937,,0.4903123042199269,0.29000091552734375,0.1999969482421875,-0.43000030517578125,0.25,0.0,0.0,123.93000030517578,123.93000030517578,0,0.002344768069306091,0.0
2019-03-25,124.55999755859375,125.11000061035156,124.4800033569336,124.91999816894531,124.91999816894531,7288300,123.94333394368489,122.79533335367839,,0.5911256753893729,0.5500030517578125,0.07999420166015625,0.6299972534179688,0.589996337890625,0.0,0.0,124.55999755859375,124.55999755859375,0,0.007663119616744321,0.0
2019-03-26,124.4800033569336,124.51000213623047,124.06999969482422,124.30000305175781,124.30000305175781,5056100,124.18999989827473,123.01933339436849,,0.6101434728926295,0.029998779296875,0.410003662109375,-0.07999420166015625,-0.43999481201171875,0.0,0.0,124.4800033569336,124.4800033569336,0,-0.004963137418149824,-0.0
2019-03-27,124.3499984741211,124.37999725341797,123.55999755859375,123.6500015258789,123.6500015258789,6595000,124.39666748046875,123.1913335164388,,0.6295768516255468,0.029998779296875,0.7900009155273438,-0.1300048828125,0.04999542236328125,0.0,0.0,124.3499984741211,124.3499984741211,0,-0.005229296137734199,-0.0
2019-03-28,122.27999877929688,122.36000061035156,121.70999908447266,121.9000015258789,121.9000015258789,11878300,124.29000091552734,123.32733357747396,123.20266660054524,0.608890522819524,0.0800018310546875,0.5699996948242188,-2.0699996948242188,-1.3700027465820312,0.0,0.0,122.27999877929688,122.27999877929688,0,-0.014152850613865457,-0.0
2019-03-29,122.63999938964844,122.75,122.01000213623047,122.01000213623047,122.01000213623047,7093900,123.28333536783855,123.35333353678385,123.2134999593099,0.0706487350678229,0.1100006103515625,0.6299972534179688,0.3600006103515625,0.7399978637695312,0.0,0.0,122.63999938964844,122.63999938964844,0,0.0009023839948698424,0.0
2019-04-01,122.4000015258789,122.43000030517578,121.45999908447266,121.52999877929688,121.52999877929688,13560000,122.52000172932942,123.29800059000651,123.22483329772949,0.10702906929882046,0.029998779296875,0.94000244140625,-0.23999786376953125,0.3899993896484375,0.0,0.0,122.4000015258789,122.4000015258789,0,-0.00393413120669931,-0.0
2019-04-02,121.72000122070312,122.01000213623047,121.68000030517578,121.9800033569336,121.9800033569336,4475000,121.81333414713542,123.25066731770833,123.20983327229818,0.35909001676058716,0.29000091552734375,0.04000091552734375,-0.6800003051757812,0.19000244140625,0.0,0.0,121.72000122070312,121.72000122070312,0,0.0037028271386223273,0.0
2019-04-03,121.7300033569336,122.01000213623047,121.68000030517578,121.80000305175781,121.80000305175781,6152200,121.84000142415364,123.18400065104167,123.21883328755696,0.5146327438780457,0.279998779296875,0.0500030517578125,0.01000213623046875,-0.25,0.0,0.0,121.7300033569336,121.7300033569336,0,-0.001475654207428333,-0.0
2019-04-04,121.0999984741211,122.23999786376953,120.95999908447266,122.11000061035156,122.11000061035156,7508400,121.77000172932942,123.04800109863281,123.21783332824707,0.643664193111052,1.1399993896484375,0.1399993896484375,-0.6300048828125,-0.7000045776367188,0.0,0.0,121.0999984741211,121.0999984741211,0,0.002545135885275958,0.0
2019-04-05,121.87999725341797,122.12999725341797,121.66000366210938,121.9800033569336,121.9800033569336,5114500,121.96333567301433,123.02800089518229,123.22750002543131,0.653701904294063,0.25,0.21999359130859375,0.779998779296875,-0.23000335693359375,0.0,0.0,121.87999725341797,121.87999725341797,0,-0.0010645913747292911,-0.0
2019-04-08,122.97000122070312,123.0199966430664,122.4000015258789,122.51000213623047,122.51000213623047,4270800,121.96333567301433,122.96200103759766,123.22200012207031,0.6546209610308794,0.04999542236328125,0.5699996948242188,1.0900039672851562,0.9899978637695312,0.0,0.0,122.97000122070312,122.97000122070312,0,0.0043449644590188375,0.0
2019-04-09,123.26000213623047,123.3499984741211,123.02999877929688,123.1500015258789,123.1500015258789,4648400,122.2000020345052,122.92666778564453,123.23733355204264,0.6102100882055393,0.089996337890625,0.23000335693359375,0.29000091552734375,0.75,0.0,0.0,123.26000213623047,123.26000213623047,0,0.0052240582686200725,0.0
2019-04-10,123.22000122070312,123.7699966430664,123.19000244140625,123.52999877929688,123.52999877929688,6344800,122.54666900634766,122.91133473714193,123.25983352661133,0.35207173376572154,0.5499954223632812,0.029998779296875,-0.04000091552734375,0.06999969482421875,0.0,0.0,123.22000122070312,123.22000122070312,0,0.003085645543724298,0.0
2019-04-11,122.54000091552734,122.75,121.79000091552734,121.94999694824219,121.94999694824219,11694500,123.06333414713542,122.86800130208333,123.28383356730143,-0.09803449058138759,0.20999908447265625,0.75,-0.6800003051757812,-0.9899978637695312,0.0,0.0,122.54000091552734,122.54000091552734,0,-0.012790430232882746,-0.0
2019-04-12,121.95999908447266,122.30999755859375,121.80000305175781,121.83000183105469,121.83000183105469,5272800,122.87666575113933,122.75266774495442,123.28500022888184,0.006053924823501507,0.34999847412109375,0.15999603271484375,-0.5800018310546875,0.01000213623046875,0.0,0.0,121.95999908447266,121.95999908447266,0,-0.000983969825259021,-0.0
2019-04-15,121.19999694824219,121.81999969482422,121.0999984741211,121.5999984741211,121.5999984741211,4252400,122.43666585286458,122.61000111897786,123.27766698201498,0.002355633016458687,0.6200027465820312,0.09999847412109375,-0.7600021362304688,-0.6300048828125,0.0,0.0,121.19999694824219,121.19999694824219,0,-0.0018879040751599617,-0.0
2019-04-16,120.37999725341797,120.62999725341797,120.19000244140625,120.51000213623047,120.51000213623047,10097800,121.79333241780598,122.38866780598958,123.26916694641113,0.029873932755487238,0.25,0.18999481201171875,-0.8199996948242188,-1.220001220703125,0.0,0.0,120.37999725341797,120.37999725341797,0,-0.008963785785923328,-0.0
2019-04-17,120.45999908447266,120.51000213623047,120.19999694824219,120.27999877929688,120.27999877929688,4693900,121.31333414713542,122.13600107828776,123.26066703796387,0.213545205593041,0.0500030517578125,0.26000213623046875,0.0800018310546875,-0.0500030517578125,0.0,0.0,120.45999908447266,120.45999908447266,0,-0.001908583128839269,-0.0
2019-04-18,120.23999786376953,120.54000091552734,120.1500015258789,120.37000274658203,120.37000274658203,4090400,120.79666646321614,121.91133422851563,123.24116706848145,0.45400115586060563,0.3000030517578125,0.089996337890625,-0.220001220703125,-0.04000091552734375,0.0,0.0,120.23999786376953,120.23999786376953,0,0.0007482870651695428,0.0
2019-04-22,120.45999908447266,120.5,120.2699966430664,120.37000274658203,120.37000274658203,2250900,120.3866678873698,121.80933430989583,123.2260004679362,0.6190050082910068,0.04000091552734375,0.19000244140625,0.220001220703125,0.089996337890625,0.0,0.0,120.45999908447266,120.45999908447266,0,0.0,0.0
2019-04-23,119.66999816894531,120.19999694824219,119.55000305175781,120.12000274658203,120.12000274658203,5574800,120.34000142415364,121.7000010172526,123.21400057474771,0.6820947531462761,0.529998779296875,0.1199951171875,-0.7900009155273438,-0.7000045776367188,0.0,0.0,119.66999816894531,119.66999816894531,0,-0.002076929420084265,-0.0
2019-04-24,120.05999755859375,120.72000122070312,120.04000091552734,120.47000122070312,120.47000122070312,4173000,120.2866694132487,121.60600128173829,123.1683339436849,0.7471627975879458,0.660003662109375,0.01999664306640625,0.3899993896484375,-0.06000518798828125,0.0,0.0,120.05999755859375,120.05999755859375,0,0.0029137401441747205,0.0
2019-04-25,120.72000122070312,121.0999984741211,120.5,120.56999969482422,120.56999969482422,4836900,120.32000223795573,121.50533447265624,123.12133394877115,0.7855882384405306,0.37999725341796875,0.220001220703125,0.660003662109375,0.25,0.0,0.0,120.72000122070312,120.72000122070312,0,0.000830069503675814,0.0
2019-04-26,121.26000213623047,121.66999816894531,121.22000122070312,121.37000274658203,121.37000274658203,6022700,120.3866678873698,121.42333424886068,123.06450055440267,0.8945888448619516,0.40999603271484375,0.04000091552734375,0.5400009155273438,0.69000244140625,0.0,0.0,121.26000213623047,121.26000213623047,0,0.00663517503344702,0.0
2019-04-29,120.87999725341797,120.91000366210938,120.66999816894531,120.83000183105469,120.83000183105469,4469300,120.80333455403645,121.3740010579427,123.0091672261556,0.673846963882716,0.03000640869140625,0.20999908447265625,-0.3800048828125,-0.4900054931640625,0.0,0.0,120.87999725341797,120.87999725341797,0,-0.004449212353194505,-0.0
2019-04-30,120.88999938964844,121.36000061035156,120.8499984741211,121.19999694824219,121.19999694824219,4758600,120.92333475748698,121.29733428955078,122.94383392333984,0.44435066521011296,0.470001220703125,0.04000091552734375,0.01000213623046875,0.05999755859375,0.0,0.0,120.88999938964844,120.88999938964844,0,0.0030621129817148362,0.0
2019-05-01,121.02999877929688,121.55000305175781,120.18000030517578,120.4000015258789,120.4000015258789,12331800,121.13333384195964,121.21000061035156,122.8888338724772,-0.05121744183730895,0.5200042724609375,0.8499984741210938,0.1399993896484375,-0.1699981689453125,0.0,0.0,121.02999877929688,121.02999877929688,0,-0.006600622462927247,-0.0
2019-05-02,119.69000244140625,120.11000061035156,119.54000091552734,119.94000244140625,119.94000244140625,6759600,120.81000010172527,121.02666727701823,122.82950057983399,-0.05750904225426672,0.4199981689453125,0.15000152587890625,-1.339996337890625,-0.7099990844726562,0.0,0.0,119.69000244140625,119.69000244140625,0,-0.003820590354176894,-0.0
2019-05-03,120.55999755859375,121.08000183105469,120.4800033569336,120.6500015258789,120.6500015258789,8414400,120.51333363850911,120.78733418782552,122.75716730753581,0.01266887166475418,0.5200042724609375,0.07999420166015625,0.8699951171875,0.6199951171875,0.0,0.0,120.55999755859375,120.55999755859375,0,0.0059196187262002846,0.0
2019-05-06,120.61000061035156,121.12000274658203,120.54000091552734,120.80999755859375,120.80999755859375,3479600,120.33000183105469,120.70066782633464,122.71066729227702,0.04070700130355177,0.5100021362304688,0.06999969482421875,0.0500030517578125,-0.04000091552734375,0.0,0.0,120.61000061035156,120.61000061035156,0,0.001326117121353913,0.0
2019-05-07,121.0199966430664,121.41999816894531,120.91000366210938,121.20999908447266,121.20999908447266,4010700,120.46666717529297,120.6326675415039,122.66183395385742,-0.04131514299524136,0.40000152587890625,0.10999298095703125,0.40999603271484375,0.20999908447265625,0.0,0.0,121.0199966430664,121.0199966430664,0,0.0033109968873635855,0.0
2019-05-08,121.54000091552734,121.54000091552734,120.7699966430664,120.91000366210938,120.91000366210938,4178800,120.88999938964844,120.606667582194,122.61183395385743,-0.2215946990430263,0.0,0.7700042724609375,0.5200042724609375,0.3300018310546875,0.0,0.0,121.54000091552734,121.54000091552734,0,-0.0024750055657884375,-0.0
2019-05-09,120.95999908447266,121.62000274658203,120.86000061035156,121.19999694824219,121.19999694824219,5015500,120.97666676839192,120.63333435058594,122.56700070699056,-0.29069533294956623,0.660003662109375,0.09999847412109375,-0.5800018310546875,0.04999542236328125,0.0,0.0,120.95999908447266,120.95999908447266,0,0.0023984226064802465,0.0
2019-05-10,121.41000366210938,121.7300033569336,121.30000305175781,121.43000030517578,121.43000030517578,4586000,121.1066665649414,120.69466756184896,122.52266731262208,-0.28041754055561324,0.31999969482421875,0.1100006103515625,0.45000457763671875,0.2100067138671875,0.0,0.0,121.41000366210938,121.41000366210938,0,0.0018977175142324092,0.0
